"Data Source","World Development Indicators",

"Last Updated Date","2021-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Dominica","DMA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","935.704720033127","1057.28995212999","1152.40218402263","1269.12586742725","1391.34890745102","1532.31177472924","1755.76059099932","2001.66514584334","2292.11256831998","2454.95429066186","2664.09597220014","2857.51715610258","3047.155484158","3206.4252348377","3384.42013922911","3498.25438074013","3673.10963472391","3843.41210728343","4123.39588378443","4125.51036079179","3977.92785169721","4202.95028464189","4042.13121624377","4179.22885879629","4364.187901425","4352.8805160068","4840.31675563649","5142.21363667193","5589.30347878519","5804.64386848138","5822.25783310185","5653.47221007905","5381.39932460197","5626.9881050016","5963.86218110155","6138.29735623635","6753.91786828076","6062.43972763681","6555.40749950464","6767.69522342189","",
"Denmark","DNK","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2935.33059583335","3244.3298333759","3932.70006707262","5284.5156874436","5738.16505911222","6808.39877115117","7552.9318844539","8450.47386480583","10257.3837178325","11787.1457521546","11607.0934730056","9899.98922040663","9627.87109943585","9690.27877363925","9427.30212665621","9981.35302677381","14188.3550716276","17596.5912687006","18376.6347183469","17652.7675419708","21591.2662897146","21579.1861015147","23778.1581789657","22232.3479026305","24351.3320180916","28807.1798785441","29026.9323170256","26711.8064670543","27337.0460851401","27413.1183495436","24679.8370547863","24863.4406529279","26836.8596412694","32685.8579562186","38019.4051423645","40231.4773700949","43175.3090711609","47952.9479586448","52194.9876540946","47558.8839258763","48009.8350091024","51277.2447015693","48730.6721763821","51895.7911851586","53744.9900305491","45797.382890389","46789.8616713377","48687.2120684181","52447.8442706525","51806.7364276828","",
"Dominican Republic","DOM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","343.956877798291","406.837970609769","458.250327546319","554.723727714853","666.347482127699","712.709605308346","794.728565304706","824.88179952838","933.556023526769","1048.74535919218","1115.45979617751","1210.1009618502","1275.5556608764","1493.82338514089","695.043104070458","849.853267531562","781.793901077549","692.982270787899","861.126419721213","901.169856026605","1223.0660489744","1415.95208365713","1562.62276610098","1739.06922097606","1919.74621622993","2104.19940457852","2296.52556874158","2469.88411805272","2471.49077629522","2664.35676789274","2782.85159903134","2894.1104647276","2140.58107263892","2148.39864747796","3540.39463248889","3685.64713643456","4192.9522479461","4692.17451724826","4652.80001374092","5114.51159808807","5424.91707949115","5597.93659165299","5620.0829529309","5941.48634611905","6309.32952309475","6600.72133108171","6828.61545040874","7204.52121604257","7406.01562977443","",
"Algeria","DZA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","278.98273415017","291.070795042203","371.588860656664","451.606546363998","596.41158592645","703.508324236031","753.746870649606","819.924221929091","1053.97150971328","1054.50160693576","1441.99024314027","1597.78847772995","1642.40237210956","1762.16399098784","1912.29854643813","2009.33470089722","2253.94715941007","2256.42564942185","1940.17004085058","1755.76158299308","1862.62350030893","1351.37056750645","1422.75959247328","1430.86311225011","1179.34205390152","1117.18247880342","1188.72382648393","1240.37896934985","1284.09576390652","1218.57111881519","1278.85009034742","1316.4667569647","1325.32870726338","1526.7672526418","1874.58932068577","2064.3382447477","2299.16242366313","2773.50931115075","3455.42092101212","2944.36144652978","3419.21361499414","3983.92516178719","4080.39631978448","4053.40311937017","4116.27718855179","3292.04405431367","3280.3212746515","3313.94319283643","3219.97393904725","3114.08073043678","",
"East Asia & Pacific (excluding high income)","EAP","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","101.557862397293","106.700287412039","116.731291459113","143.322624069374","153.351590184808","167.161163324716","163.189533458935","185.283396509865","177.196234646333","190.190936126355","213.261772152434","228.165564739785","242.401677480745","251.516201047944","270.038904601475","293.619199739481","286.535204659238","268.946654026976","306.352237140078","334.267606974981","348.293439362241","380.337749664336","421.771466557178","456.32591486846","544.627202019287","657.789955562971","743.877840624881","760.055380416732","683.268820057854","744.771399591572","806.506161600571","845.41452628323","937.056412196342","1051.19438421602","1193.77061551512","1356.2938243137","1617.17891753687","2028.33563977746","2499.86783281525","2749.79316785135","3232.41949492659","3791.17069959431","4303.08597451074","4693.25889587375","5078.9750924516","5273.552021303","5407.83135966779","5924.51176539491","6518.50799982823","6718.75372635971","",
"Early-demographic dividend","EAR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","201.434251608674","211.777538587549","226.367357507827","276.803385640385","359.012341239111","379.399228698411","393.096507883217","421.748036364173","464.046255372632","518.933780658499","635.86093834439","712.152143456439","677.186665127669","663.117665461423","641.057930790334","647.272852026262","645.592035218278","627.992140301468","656.894134023927","644.422499892982","735.398143045172","775.402570149961","840.725541043226","910.490015011786","938.184932026581","928.996633679511","989.588256566663","1046.47387728269","1023.77458897257","1053.48449651124","1112.97372145839","1084.39533163581","1036.75305663017","1122.7910327244","1271.24957368384","1443.71261147764","1632.05012064501","1922.88866449229","2114.39546485519","2053.93125550132","2451.98425055935","2679.32391058507","2771.21293613555","2790.37766991104","2879.09971834109","2807.09937362947","2841.84968147755","3022.46280692757","3027.34253078661","3076.46794735671","",
"East Asia & Pacific","EAS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","272.639789299385","294.867053735846","355.225321045896","457.803858963035","510.214961141498","549.298639165551","590.165073947233","692.110456237323","869.352849861562","909.889903701784","954.159817910672","1034.64393627365","1000.61295258189","1051.71168129033","1105.33218609381","1156.07959963821","1487.07858533787","1700.84008063271","2028.11176250589","2068.08603595535","2112.7943352299","2342.8332352558","2500.26438561098","2752.93276353532","3043.69097252563","3439.34842612663","3274.67773956476","3071.97417259308","2688.55392536322","2986.71959169804","3207.7513908421","2960.10228160647","2993.38748411266","3296.03147562619","3676.53648324648","3879.98103707451","4094.69636403019","4568.38723120429","5176.55452369325","5347.32065699209","6182.02663939447","7017.43366093631","7583.35156063821","7616.63389912176","7848.93980506594","7793.22076279693","8066.52152198554","8618.04095002122","9261.74869632114","9419.82432633183","",
"Europe & Central Asia (excluding high income)","ECA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1423.79634514155","1377.12514236776","1113.78855832924","1234.51037315995","1362.8685484818","1458.86651215169","1426.5037384868","1243.83481425569","1399.45124972786","1357.90067953163","1561.29224932181","1971.57182879817","2663.516437885","3369.75224380896","4116.79671424958","5387.15325040266","6577.03535016631","5127.45988661779","6205.2497294086","7615.61525987384","8100.10271574321","8542.24490640899","7867.72064978562","6034.24941808139","5684.13545066615","6280.5460852602","6311.70128794268","6398.75798855012","",
"Europe & Central Asia","ECS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","1148.35013602547","1283.04730749592","1523.0240847694","1919.43240439872","2134.35172489454","2466.51628265996","2544.03349025998","2842.7425781096","3460.886567632","4176.82481674246","4659.57681047476","4077.74912684524","3889.25333305472","3753.79949984102","3590.4823397875","3690.79508041738","5047.97806711952","6197.3557557507","6868.37407928483","6947.545583227","8558.02148800822","8812.04389085145","9546.62821330842","8688.16066206288","9114.7187596513","10470.593749501","10725.2892834282","10210.0195602693","10562.3309090104","10457.36412813","9800.24237977077","9844.35340093469","10698.7827297573","13008.2676907576","15163.4777283932","16095.7311829754","17343.7285269561","20106.5465021745","21698.6832646867","19004.5325832122","19476.2821516128","21464.8961285412","20555.0914120818","21382.1317808615","21592.4641146406","18550.2907297576","18412.2515258282","19408.0441619543","20672.5280232928","20283.6048335457","",
"Ecuador","ECU","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","436.952152267493","408.056949108646","453.437940450306","520.549308624223","836.876638021322","996.863659892469","1123.57509253439","1342.41623832774","1396.04487925636","1509.24221011429","1854.74701898501","2260.62838832843","1999.66690121604","1614.32025776758","1528.44463850829","1512.23859912231","1361.67581973822","1199.81611271781","1033.03271346055","1040.55016556015","1117.55001947491","1306.81086317182","1376.56076711219","1392.85746248252","1661.10278958992","1733.02096293769","1706.08246911769","1924.86674920546","1911.75877640196","1198.25141613236","1007.07962074274","1453.84398944691","1705.50033641194","1906.8069455708","2009.734502067","2185.15399706649","2401.10712416148","2604.41640956107","3135.68137443382","3379.79124445327","3657.65516959982","4033.52999299687","4482.01594734057","4849.654302706","5083.81953372235","4959.20830158789","4851.96758812269","4905.21296390952","4811.21035608588","4696.37935449482","",
"Egypt, Arab Rep.","EGY","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","221.511275728845","231.484674744151","245.518447220184","259.668901724631","226.909144484029","272.725637912953","295.694434136789","301.165612951726","289.531817074433","286.567034500757","315.3538375664","324.518711766891","432.998045205042","478.115787177664","507.273917063262","559.875074278499","641.514296485027","643.006195406244","550.74391009636","588.156106941986","591.260095705137","550.287760764515","604.931430049486","675.554136110196","746.519573237931","839.845669820309","921.25684674734","1074.99014225761","1173.87529018598","1198.41934520608","1276.43186675437","1254.71572976807","1061.48115599251","968.225434205788","908.415011430608","991.853070897901","1175.63801758997","1423.85712966663","1707.53651551536","2028.21486432883","2253.34810141274","2316.48929396448","2751.10278018577","2789.29946326477","2931.18433781237","3218.06332035989","3183.3443568362","2152.24592979156","2197.43469403553","2615.17268478431","",
"Euro area","EMU","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","1971.647246001","2216.72938960608","2659.3929520376","3429.26269634142","3828.51447249744","4392.30419562517","4567.3887609672","5161.45313071209","6297.85380846009","7584.06741924859","8406.96184726871","7191.76752395379","6903.25619677834","6727.25889018158","6448.06097904106","6624.33258663688","9343.87071593917","11557.7811494829","12699.7969693277","12914.941626216","16141.3465470114","16625.9695584939","18223.8250993306","16556.7310861174","17388.4005639285","20097.8799501059","20302.0429111009","18504.5905816409","18971.5647039375","18870.3923918524","17075.0374568697","17216.6905397074","18515.5468134944","22713.6393881031","26032.7753910912","26816.2804420599","28447.0464356279","32446.791534806","35016.6056544121","31811.063923367","31142.8972011697","33699.9919136945","31124.5858667934","32383.0850565215","32992.910659108","28337.3474541378","29067.4227483656","30703.6799446783","33083.1447912275","32147.5442261971","",
"Eritrea","ERI","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","187.736964845178","214.420070412027","234.082113537695","272.231856853289","268.648841938995","296.807459594763","272.782616269685","269.065104233999","275.998363386935","256.812100674939","293.139614962581","356.00160320431","346.158715975745","371.828961003966","394.594200638834","399.500601349288","527.852030852564","445.184922159732","448.701293578009","","","","","","","","","",
"Spain","ESP","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","1052.52666037013","1186.88673712441","1502.9196132915","1989.00576014477","2432.41584058698","2812.25105298924","2861.29902217077","3161.49506622256","3798.08250062637","5014.67739831641","5349.22353282041","4555.82183975563","4360.54515624444","3747.41822267182","3749.52283200553","3964.01562944752","5565.28492385443","7077.37753761997","8324.65797110842","9235.84678332592","11959.2890831157","12859.5686652373","13979.8334865842","11560.2496759941","11425.814743521","13409.3110163539","13856.9074297315","12701.3260700858","13285.7913365244","13612.954447569","12745.9946912447","13202.5999947388","14656.5280162237","18506.7016785749","21336.0829297621","22501.435483838","24010.2095568372","27342.8271038771","29478.2111394412","26732.5609336475","25461.5265284255","26178.4086329304","23567.2763636865","24230.4481359919","24654.4303189402","21695.6231395624","22460.5297006667","23859.4477566581","25799.0410316519","25055.2956301947","",
"Estonia","EST","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3406.0520259755","3745.00226836321","4412.74619748398","5885.17038646767","7260.07815800253","8609.34002811183","10333.3817080473","13298.7582714135","14456.5216202772","11654.881722496","11366.0254915138","13733.2963050725","13886.4198882694","15448.6906585801","16450.823175816","14201.5879180938","15040.2590944931","16712.1041244236","19074.5806245758","19446.0121439282","",
"Ethiopia","ETH","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","179.362548333654","175.928105890802","202.190497018951","184.447080123688","215.410579816344","209.740918987443","218.273613064288","216.190825390133","218.654761219048","221.491059736791","236.506190755848","170.254911616544","138.512752619409","95.6987461199026","93.2851782740645","104.360784310845","102.478440893211","85.5165782109219","93.0830959269369","96.7998104635805","94.3139435570454","80.2763308911608","71.4299300574733","91.6701002083286","116.10766888776","144.350807737348","176.161793753975","243.436458017651","288.27979599445","260.049755372229","264.293839322548","351.871352366069","378.817502291877","441.786669901599","499.849052580124","570.974924608221","620.93426501399","654.903254044997","744.143456615084","",
"European Union","EUU","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","1645.12473849782","1845.56651837447","2211.75901226216","2844.77838537873","3169.42628698685","3652.58512331779","3806.53376021213","4278.18738320028","5189.91941361969","6233.58412582578","6899.62697147656","5920.9216819829","5656.82078658173","5492.39977540693","5285.64443681434","5432.14185895586","7631.97643086421","9438.88847845192","10349.6470600246","10528.5850884044","13097.4168936162","13497.4026771937","14770.3484645931","13381.6091502525","14147.4707258759","16444.195115969","16696.0628732557","15280.4238601833","15719.3447431602","15639.6182314954","14267.5665432979","14432.234676144","15601.4716744068","19142.4465347218","22011.8061830271","22898.9545104483","24430.2389068414","28076.2553513322","30629.8414907554","27577.6045328551","27269.158549987","29586.5815076416","27418.9584855071","28615.7834630524","29174.1657841925","25128.5644126979","25767.0299450722","27346.4685773009","29526.1418072412","28843.4394432335","",
"Fragile and conflict affected situations","FCS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","331.792118734033","545.035527218597","516.357593679571","415.837019140967","359.991779021146","358.878670484571","330.94649384635","307.088908702325","335.736143096663","277.458084593753","467.436129385672","491.473579053751","477.436852564627","415.450434640598","395.9778212605","472.630040701827","476.182763786361","524.679471712075","546.168648931121","566.072213539854","626.412533300351","628.123529227836","598.482426307442","603.304878192451","719.787966337381","860.350741539015","1079.82912767378","1303.91189996802","1669.91875926902","1606.11979181949","1839.71169115686","1746.75503938211","2009.90252152263","2080.58994106081","2269.90208959931","","","","","","",
"Finland","FIN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2137.8932087851","2331.77729130899","2722.30618228649","3559.93521730975","4481.94642288249","5229.75176129737","5605.9921827488","5796.10427428073","6254.73355110049","7740.97061520512","9262.6906415285","8941.34164190529","8947.92833947558","8545.40718306989","8840.97324281945","9305.61856343377","12247.0047695289","15131.7746365378","17980.998883102","19230.1288254755","22301.9395375628","19436.2201054076","16722.711819183","13110.8610533998","15458.3823747154","20756.4481992598","20573.7769869675","20045.5263527664","21136.2494626198","21501.6317898743","20018.5062770864","20684.9818502356","22351.1635962589","26996.7979394991","31444.9323324043","32316.596832716","34285.9162775406","40123.1237231916","44029.8794351092","38635.3252788852","38271.3398592654","41749.2165628289","38731.3050104003","40448.5159117848","41116.2733682683","35090.6771664916","35774.3733273923","37786.2705105671","40882.3922660699","39812.0570709102","",
"Fiji","FJI","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","1682.36910189494","1684.62959983203","1537.14860840227","1431.98742745988","1473.9587138649","1423.63888128788","1599.2131617432","1436.5916733852","1345.2968951092","1432.28120461398","1569.3359688849","1616.99043723433","1767.00659609696","1874.58776819316","2028.27402262429","2220.4621759707","2404.53653634657","2293.65336251842","1770.35931795376","2049.00985188092","1868.02345458338","1800.6806620823","2068.36047859903","2555.56100398675","3037.47492749946","3364.46815860984","3242.45211667472","3622.80867605757","3735.23391308652","3074.58196481227","3232.86207751485","3709.57226628499","3868.90958957461","4218.50371854591","4642.44629578913","4367.49024932909","4639.29911490427","4862.8909887492","5151.99348968708","4895.60533967419","",
"France","FRA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2520.09275572255","2789.29087959008","3379.70074531112","4347.24247421437","4618.27560027016","5765.99038302458","5908.28207150731","6456.86256124685","7932.8505023945","9568.10171525907","10840.0563897772","9419.87460536476","8844.76403519213","8357.1792618903","7859.8222026287","8199.96198708661","11472.0781446671","13855.6238194077","15038.1821252431","15025.2590144942","18479.9798445917","18285.097752646","20137.2527242386","18927.0267300489","19873.16639359","22820.1618106181","22951.1354306205","20809.6860655218","21532.6251897633","21426.0770943596","19294.1740353543","19356.7083310383","20631.9549204306","25269.6547039246","28831.5269334094","29725.8987345323","31165.9645052898","35446.427579757","38533.7183925526","35101.6036267061","34362.640021206","37138.161845953","34395.2518461066","35867.2023394968","36186.2150640916","30896.1932327535","31182.4195826358","32690.2500702378","34955.8249985207","33821.0032577676","",
"Faroe Islands","FRO","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1964.3063105514","1973.6831170775","2003.58983228384","1959.52253895749","1786.71795259758","1876.99027689939","1940.66006271177","2065.91451804405","2125.33556426942","2139.61541013105","2162.08243802659","2150.40541417626","2273.38759033744","2322.61569497122","2389.55134494408","2438.81174421151","2691.77411119733","2774.11451518795","2875.55149080504","3047.44847531319","3018.65390657861","3009.74715241948","3251.74379678982","3300.14637177855","3512.04646634124","3425.24014977541","","",
"Gabon","GAB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","395.754705761779","445.419306171753","487.653887049629","862.331321665106","1107.12716708417","1689.34199803373","2806.99529970956","2323.91563204674","1658.14628352381","1137.40806772821","3141.89343703254","3617.48725877661","3542.70238444295","2977.10636805497","2805.8953483532","2465.07696075782","2634.56249532715","2165.19289629724","2980.44978127667","2608.20535969899","2979.85789231083","3168.47138165658","2911.44339086132","1972.47232500135","2088.35434153882","2280.62430100751","2368.30529435359","2264.15899175561","2456.59785502078","2216.79308318796","1744.809477582","2289.87728410135","2599.94876812443","3138.57843748118","3109.98071998167","3625.52038926333","3646.21830722053","4016.04109106109","4529.70052306898","4502.95098417821","4546.95226598073","5153.83747716429","5087.46937270732","5415.84718906924","6189.80370754072","5161.73622785336","4941.12536109147","4923.49275830616","5186.12376425032","5003.58224938877","",
"United Kingdom","GBR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2253.26401377219","2519.97779955007","2868.53830741313","3235.59248371744","3459.40078756983","4078.65841353281","3910.54022067482","4330.54754329455","5498.64576230783","7012.81146989116","8862.74614049891","8370.43651248119","8012.12206869725","7639.06623344323","7190.25872822657","7500.8615140681","9398.68979733848","11492.7083460884","14019.436933819","14028.0163573517","16325.8550854065","17093.2292341136","17903.4713829183","16107.762696097","17676.3352440756","19007.6758157634","20019.5848381856","22656.6082112797","24654.7949905071","24711.3720851143","24323.142499949","23943.1887105121","26045.6325111121","29907.2478993137","34949.7808313434","36555.3208940474","38138.843409908","42968.5477120723","39610.8919256804","32307.5477336412","33450.3288974667","35659.6264828942","35451.944248158","35955.0722881987","39485.539909654","37434.6151303255","34036.5767905443","33744.7352936364","35834.9652745681","","",
"Georgia","GEO","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","781.527416659193","607.546983201298","654.155169540854","694.706748637157","736.156682689818","866.759888135622","1148.09548778856","1444.65832241864","1776.20226365187","2299.01172138644","2886.69410920119","2436.23145337295","2718.82847163017","3355.54749829927","3766.69421873067","3906.96222925573","4043.12819345227","3334.27754779313","3263.57096063069","3512.17840826118","3867.54537721688","3977.48712965705","",
"Ghana","GHA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","238.537566613026","204.92652863351","234.079466964223","266.989196769142","251.035830736037","242.969283607286","278.806863807273","316.654709467038","337.564470085454","356.371433376612","334.010360453084","316.307787745746","303.951057864173","312.745731558284","303.968376044225","376.312092180367","322.184935265592","321.542448140459","316.974367795582","346.117366750864","374.157696268484","354.658575600243","315.564163124219","276.480658202303","326.093581124562","336.495114530236","328.009655634519","347.695625334354","350.19928055773","214.237291189286","226.789672112518","255.822911036371","313.845554091064","356.297554836177","423.378370817191","788.810987898551","937.529548547123","1059.25869291478","935.883888529462","1095.75695942807","1220.07856642784","1239.55957504301","1934.39812346762","1588.04869460725","1455.68605311276","1627.16800138778","1657.98215061009","1801.55746597413","1832.48970821453","",
"Gibraltar","GIB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","298.991155299971","315.190343533766","359.67506843436","348.083469905282","375.036700892312","410.445308118541","449.251618586464","445.583240243736","449.050818888627","460.292256134378","470.011704143675","455.894209202292","417.524223812386","387.290323249118","325.260426732945","297.693540142848","307.400960218167","322.223677390585","340.822885564189","258.606473292011","402.666025100612","584.932266340703","626.011515976705","568.723716645624","562.529812917972","543.12964563537","599.707729494798","623.591630813983","647.427269242865","653.844556922294","612.100379520213","722.744286741012","727.107836091836","843.559893729555","",
"Gambia, The","GMB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","324.67531864028","285.647614904576","276.526216540577","246.485567333539","217.079913234614","294.997410816406","242.16798333648","268.113658033968","275.516618015966","255.903729755129","265.625983953064","590.737050220855","587.508230193571","597.792541225242","572.072288362191","584.557574655158","609.299199122233","549.843679269147","554.827223602714","519.621111238301","481.146016034373","405.472739751478","321.248235347139","261.837824435595","528.324248950382","547.728789510371","538.673612927945","631.59142662812","745.712161747053","660.799438634753","676.450163738454","576.702543280794","554.687744377534","526.004269180969","458.831770086983","497.208704118464","512.945049194017","510.325000306848","576.455468943609","612.175376641483","",
"Guinea-Bissau","GNB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","124.5686601659","180.620799695152","188.52862555905","183.753836975011","151.913940366195","169.584558315313","136.271173041558","170.226430365655","156.290486316732","198.428225003488","225.854996904252","226.799419199657","192.606749846975","198.057420162111","195.020352745346","203.112297459737","212.976330815386","212.405298687194","155.863435167028","168.674957514587","281.670353187865","290.400040199909","308.243056604041","343.576977040417","375.855178043725","404.382009237026","401.365987589446","461.824602135551","553.220290363488","516.122716579839","520.610910258253","665.890961611035","580.671979084098","582.247040352727","607.448199499639","586.179619936962","645.070261600971","703.845946858424","737.12778513124","711.896882980741","",
"Equatorial Guinea","GNQ","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","175.245030086604","100.256506775069","106.363423749412","117.884377739102","128.448960458986","145.064448403495","170.486787176693","208.019967778641","213.1239271263","179.086874098616","260.412398420148","257.579130011156","306.82398772585","259.432602011177","144.158606968113","179.563852054637","271.188374127269","262.93572239034","294.621998568499","223.748188168804","","","","","","","1452.80093799532","3946.73021631172","4516.08684309938","4282.61044615751","2077.82923939347","3163.10578291758","3972.35802914992","5047.38855290797","5679.3727264942","5225.98687821464","4700.85319084092","4015.24014598447","4103.93018112267","3302.09581295181","",
"Greece","GRC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20770.9955265537","23881.0009232377","26194.6999283375","24324.8764214246","21584.3747199694","20162.1169797827","18053.5418009265","17785.6047735708","17960.7159537225","14990.1905854477","14825.5835411305","15517.5246407086","16411.6460414302","16103.5546891698","",
"Grenada","GRD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","320.718243677883","331.294225867295","396.439456671671","477.930815586033","535.030993893375","634.303868139327","781.045938319899","844.761457774547","937.080478717221","1034.38349699888","1102.56428103669","1071.23742618875","1094.43609407668","1109.84939137885","1116.30085352788","798.831297442607","765.324932014026","826.706110535766","866.273218935824","755.722595870157","922.136912112971","994.517941412781","1063.38135835151","1178.52336305847","1294.86373348936","1341.55127383421","1490.93556882486","1586.84340320401","1452.31903063583","1486.67595046843","1410.27163029259","1512.53142703803","1547.8682846559","1647.17916945426","1815.77935874833","1952.93978460785","2136.65029959096","2410.20511417583","2267.51382856743","2396.59204839507","2714.99634004315","2865.20726948225","2942.1768546506","3132.40354078284","3373.78759755168","3475.67538525294","3710.88845195335","3772.87359108891","3929.84326917633","",
"Guam","GUM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","660.334311514809","591.651643230386","476.815194048484","477.251709419988","417.561514416131","451.279706747985","493.902838146509","317.163752940574","397.564446063847","327.423439113265","375.794957632858","276.385138716439","342.079690551897","467.378928569513","546.603036490881","634.824970105068","779.174037656036","822.601169288278","834.758534006497","789.663820624286","842.207246371301","849.535874226297","848.169379822777","874.41494117128","927.336567409154","997.604079665468","2972.75433543039","3477.7269307213","3844.23201564101","3977.37941761366","4284.97305752312","4436.37485334317","4880.86160402945","5123.85167080198","5146.5772464039","5352.86718637986","5225.70461080833","5609.8706395755","5835.46739186855","6339.79179622066","",
"High income","HIC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2400.76268030024","2628.93698232733","3022.17499661183","3626.12696325296","3971.52223648913","4383.47468409623","4729.5672253249","5293.88892397511","6323.46065118559","7098.55202267427","7770.63234847098","7827.00095671242","7769.2234098556","7920.0958251361","8245.01593964052","8597.29047872399","10409.1283663289","11986.618898874","13484.8090905241","13872.642905316","15402.8182936004","16120.1561780616","17189.1512832431","17089.980229185","18225.4555789684","20119.3557739846","20211.2605935842","19823.1846896874","19913.6539379359","20724.3941973084","20973.2972723935","20674.6835027703","21372.1870310738","23813.0497891978","26387.9742573568","27709.5731369246","29169.6026479743","31458.6680801131","32668.3528994268","30372.2698467014","31936.4674414531","34353.0574722125","34349.2947799427","34574.9587173435","35268.6082330453","33191.1649360041","33578.3753928345","34916.4857662777","36785.8020005473","36982.3709655932","",
